_2011CandidateDonations_Id,UserName,LoginCode,CandidateName_First,CandidateName_Last,CandidateName_Prefix,Electorate,Party,TotalDonationsACD,TotalPartA,TotalPartACalculated,PartATotalsMatch,TotalPartB,TotalPartC,TotalPartDCalculated,PartCTotalsMatch,TotalPartD,TotalPartDCalculated2,PartDTotalsMatch,TotalCandidateExpensesPartsABCD,Part2CandidateExpenses_TotalExpenses,Entry_Status,Entry_DateCreated,Entry_DateSubmitted,Entry_DateUpdated
247,Evie Mcgruddy,d23,Sam,Collins,,Wigram,National Party,"$63,700.00","$63,700.00","$63,700.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$22,100.59","$22,100.59",Submitted,13/11/2024 1:56 AM,13/11/2024 1:56 AM,13/11/2024 1:56 AM
246,Evie Mcgruddy,d23,Judith,Collins,,Papakura,National Party,"$30,532.14","$30,532.14","$30,532.14",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$16,499.38","$16,499.38",Submitted,13/11/2024 1:39 AM,13/11/2024 1:39 AM,13/11/2024 1:39 AM
245,Evie Mcgruddy,d23,Gareth,Veale,,Ilam,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,13/11/2024 12:30 AM,13/11/2024 12:30 AM,13/11/2024 12:30 AM
244,Evie Mcgruddy,d23,John,Thompson,,Papakura,ACT,"$5,000.00","$5,000.00","$5,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$434.70,$434.70,Submitted,13/11/2024 12:02 AM,13/11/2024 12:02 AM,13/11/2024 12:02 AM
243,Evie Mcgruddy,d23,Daniel,Stratton,,Palmerston North,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$407.93,$407.93,Submitted,12/11/2024 11:43 PM,12/11/2024 11:43 PM,12/11/2024 11:43 PM
242,Evie Mcgruddy,d23,Jonathan,Coleman,,Northcote,National Party,"$36,500.00","$36,500.00","$36,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$17,418.44","$17,418.44",Submitted,12/11/2024 11:09 PM,12/11/2024 11:09 PM,12/11/2024 11:09 PM
241,Evie Mcgruddy,d23,David,Carter,,Port Hills,National Party,"$10,000.00","$10,000.00","$10,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$6,551.36","$6,551.36",Submitted,12/11/2024 9:23 PM,12/11/2024 9:23 PM,12/11/2024 9:23 PM
240,Evie Mcgruddy,d23,Cam,Calder,,Manurewa,National Party,"$22,000.00","$22,000.00","$22,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$10,011.84","$10,011.84",Submitted,12/11/2024 8:53 PM,12/11/2024 8:53 PM,12/11/2024 8:53 PM
239,Evie Mcgruddy,d23,Gerry,Brownlee,,Ilam,National Party,"$17,979.00","$17,979.00","$17,979.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$7,355.98","$7,355.98",Submitted,12/11/2024 8:39 PM,12/11/2024 8:39 PM,12/11/2024 8:39 PM
238,Evie Mcgruddy,d23,Simon,Bridges,,Tauranga,National Party,"$28,000.00","$28,000.00","$28,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$14,462.89","$14,462.89",Submitted,12/11/2024 7:58 PM,12/11/2024 7:58 PM,12/11/2024 7:58 PM
237,Evie Mcgruddy,d23,Barbara,Steinijans,,New Lynn,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 5:21 AM,11/11/2024 5:21 AM,11/11/2024 5:21 AM
236,Evie Mcgruddy,d23,Alex,Speirs,,Hutt South,National Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 5:15 AM,11/11/2024 5:15 AM,11/11/2024 5:15 AM
235,Evie Mcgruddy,d23,Chris,Simmons,,Pakuranga,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 5:11 AM,11/11/2024 5:11 AM,11/11/2024 5:11 AM
234,Evie Mcgruddy,d23,David,Seymour,,Auckland Central,ACT,"$3,600.00","$3,600.00","$3,600.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,402.55","$2,402.55",Submitted,11/11/2024 5:05 AM,11/11/2024 5:05 AM,11/11/2024 5:05 AM
233,Evie Mcgruddy,d23,Toni,Severin,,Christchurch Central,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$164.75,$164.75,Submitted,11/11/2024 4:49 AM,11/11/2024 4:49 AM,11/11/2024 4:49 AM
232,Evie Mcgruddy,d23,Geoff,Russell,,Port Hills,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 4:47 AM,11/11/2024 4:47 AM,11/11/2024 4:47 AM
231,Evie Mcgruddy,d23,David,Peterson,,Manurewa,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 4:45 AM,11/11/2024 4:45 AM,11/11/2024 4:45 AM
230,Evie Mcgruddy,d23,John,Ormond,,Napier,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,890.00","$2,890.00",Submitted,11/11/2024 4:43 AM,11/11/2024 4:43 AM,11/11/2024 4:43 AM
229,Evie Mcgruddy,d23,John,Norvill,,East Coast,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 4:36 AM,11/11/2024 4:36 AM,11/11/2024 4:36 AM
228,Evie Mcgruddy,d23,Don,Nicolson,,Clutha-Southland,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 4:35 AM,11/11/2024 4:35 AM,11/11/2024 4:35 AM
227,Evie Mcgruddy,d23,Colin,Nicholls,,Waitaki,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,809.45","$2,809.45",Submitted,11/11/2024 4:34 AM,11/11/2024 4:34 AM,11/11/2024 4:34 AM
226,Evie Mcgruddy,d23,Pratima,Nand,,Mt Roskill,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 4:33 AM,11/11/2024 4:33 AM,11/11/2024 4:33 AM
225,Evie Mcgruddy,d23,Lyn,Murphy,,Botany,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 4:32 AM,11/11/2024 4:32 AM,11/11/2024 4:32 AM
224,Evie Mcgruddy,d23,Guy,McCallum,,Dunedin North,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 4:31 AM,11/11/2024 4:31 AM,11/11/2024 4:31 AM
223,Evie Mcgruddy,d23,Peter,McCaffrey,,Ōtaki,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 4:30 AM,11/11/2024 4:30 AM,11/11/2024 4:30 AM
222,Evie Mcgruddy,d23,Kath,McCabe,,Tauranga,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 4:27 AM,11/11/2024 4:27 AM,11/11/2024 4:27 AM
221,Evie Mcgruddy,d23,Garry,Mallett,,Hamilton East,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$164.95,$164.95,Submitted,11/11/2024 4:26 AM,11/11/2024 4:26 AM,11/11/2024 4:26 AM
220,Evie Mcgruddy,d23,Jonathan,McFarlane,,Manukau East,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$130.00,$130.00,Submitted,11/11/2024 4:25 AM,11/11/2024 4:25 AM,11/11/2024 4:25 AM
219,Evie Mcgruddy,d23,Joel,Latimer,,Rongotai,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 4:24 AM,11/11/2024 4:24 AM,11/11/2024 4:24 AM
218,Evie Mcgruddy,d23,Tim,Kronfield,,Northcote,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 4:23 AM,11/11/2024 4:23 AM,11/11/2024 4:23 AM
217,Evie Mcgruddy,d23,Nick,Kearney,,Helensville,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 2:07 AM,11/11/2024 2:07 AM,11/11/2024 2:07 AM
216,Evie Mcgruddy,d23,Rosanne,Jollands,,Taupō,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 1:29 AM,11/11/2024 1:29 AM,11/11/2024 1:29 AM
215,Evie Mcgruddy,d23,Toby,Hutton,,East Coast Bays,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,11/11/2024 1:28 AM,11/11/2024 1:28 AM,11/11/2024 1:28 AM
214,Evie Mcgruddy,d23,Chester,Borrows,,Whanganui,National Party,"$19,000.00","$19,000.00","$19,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$15,313.89","$15,313.89",Submitted,11/11/2024 1:06 AM,11/11/2024 1:06 AM,11/11/2024 1:06 AM
213,Evie Mcgruddy,d23,Jackie,Blue,,Mt Roskill,National Party,"$14,401.57","$14,401.57","$14,401.57",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$5,657.14","$5,657.14",Submitted,11/11/2024 12:56 AM,11/11/2024 12:56 AM,11/11/2024 12:56 AM
212,Evie Mcgruddy,d23,David,Bennett,,Hamilton East,National Party,"$22,600.00","$22,600.00","$22,600.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$17,001.49","$17,001.49",Submitted,11/11/2024 12:51 AM,11/11/2024 12:51 AM,11/11/2024 12:51 AM
211,Evie Mcgruddy,d23,Maggie,Barry,,North Shore,National Party,"$13,800.00","$13,800.00","$34,973.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$19,768.16","$19,768.16",Submitted,11/11/2024 12:44 AM,11/11/2024 12:44 AM,11/11/2024 12:44 AM
210,Evie Mcgruddy,d23,Kanwalijt Singh,Bakshi,,Manukau East,National Party,"$16,391.03","$16,391.03","$16,391.03",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$9,852.94","$9,852.94",Submitted,10/11/2024 9:03 PM,10/11/2024 9:03 PM,10/11/2024 9:03 PM
209,Evie Mcgruddy,d23,Chris,Auchinvole,,West Coast-Tasman,National Party,"$26,846.50","$26,846.50","$26,846.50",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$20,963.62","$20,963.62",Submitted,10/11/2024 8:54 PM,10/11/2024 8:54 PM,10/11/2024 8:54 PM
208,Evie Mcgruddy,d23,Shane,Ardern,,Taranaki-King Country,National Party,"$13,508.29","$13,508.29","$13,508.29",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$14,668.29","$14,668.29",Submitted,10/11/2024 8:34 PM,10/11/2024 8:34 PM,10/11/2024 8:34 PM
207,Evie Mcgruddy,d23,Amy,Adams,,Selwyn,National Party,"$33,000.00","$33,000.00","$33,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$15,849.59","$15,849.59",Submitted,10/11/2024 8:28 PM,10/11/2024 8:28 PM,10/11/2024 8:28 PM
206,Evie Mcgruddy,d23,Paul,Foster-Bell,,Wellington Central,National Party,"$21,500.00","$21,500.00","$21,500.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$19,692.77","$19,692.77",Submitted,8/11/2024 3:49 AM,8/11/2024 3:49 AM,8/11/2024 3:49 AM
205,Evie Mcgruddy,d23,Peter,Foster,,Ōtaki,Labour Party,"$25,334.99","$25,334.99","$25,334.99",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$13,166.62","$13,166.62",Submitted,8/11/2024 3:42 AM,8/11/2024 3:42 AM,8/11/2024 3:42 AM
204,Evie Mcgruddy,d23,Tarinana,Turia,,Te Tai Hauāuru,Maori Party,"$9,740.00","$9,740.00","$9,740.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$6,003.10","$6,003.10",Submitted,8/11/2024 3:25 AM,8/11/2024 3:25 AM,8/11/2024 3:25 AM
203,Evie Mcgruddy,d23,Waihoroi,Shortland,,Te Tai Tokerau,Maori Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$14,856.12","$14,856.12",Submitted,8/11/2024 3:19 AM,8/11/2024 3:19 AM,8/11/2024 3:19 AM
202,Evie Mcgruddy,d23,Pita,Sharples,,Tāmaki Makaurau,Maori Party,"$55,000.00","$55,000.00","$55,000.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$16,689.23","$16,689.23",Submitted,8/11/2024 2:00 AM,8/11/2024 2:00 AM,8/11/2024 2:00 AM
201,Evie Mcgruddy,d23,Aroha,Rickus,,Rongotai,Maori Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$3,072.20","$3,072.20",Submitted,8/11/2024 1:40 AM,8/11/2024 1:40 AM,8/11/2024 1:40 AM
200,Evie Mcgruddy,d23,Na,Raihania,,Ikaroa-Rāwhiti,Maori Party,"$8,550.00","$8,550.00","$8,550.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$12,074.65","$12,074.65",Submitted,8/11/2024 1:38 AM,8/11/2024 1:38 AM,8/11/2024 1:38 AM
199,Evie Mcgruddy,d23,Thomas Tuatu Toihau,Phillips,,Hunua,Maori Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,8/11/2024 1:35 AM,8/11/2024 1:35 AM,8/11/2024 1:35 AM
198,Evie Mcgruddy,d23,Josephine,Peita,,Northland,Maori Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,8/11/2024 1:33 AM,8/11/2024 1:33 AM,8/11/2024 1:33 AM
197,Evie Mcgruddy,d23,Tau Bruce,Mataki,,Hauraki-Waikato,Maori Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$12,931.60","$12,931.60",Submitted,8/11/2024 1:30 AM,8/11/2024 1:30 AM,8/11/2024 1:30 AM
196,Evie Mcgruddy,d23,Rahui,Katene,,Te Tai Tonga,Maori Party,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$15,237.52","$15,237.52",Submitted,8/11/2024 1:27 AM,8/11/2024 1:27 AM,8/11/2024 1:27 AM
195,Evie Mcgruddy,d23,Paul Charles,Hufflett,,Nelson,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,8/11/2024 12:20 AM,8/11/2024 12:20 AM,8/11/2024 12:20 AM
194,Evie Mcgruddy,d23,Beth,Houlbrooke,,Rodney,ACT,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$228.19,$228.19,Submitted,8/11/2024 12:19 AM,8/11/2024 12:19 AM,8/11/2024 12:19 AM
193,Evie Mcgruddy,d23,Te Ururoa,Flavell,,Waiariki,Maori Party,"$19,850.00","$19,850.00","$19,850.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$18,307.68","$18,307.68",Submitted,7/11/2024 11:16 PM,7/11/2024 11:16 PM,7/11/2024 11:16 PM
192,Evie Mcgruddy,d23,Te Awanuiarangi,Black,,Tauranga,Maori Party,"$3,650.00","$3,650.00","$3,650.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$489.10,$489.10,Submitted,7/11/2024 11:04 PM,7/11/2024 11:04 PM,7/11/2024 11:04 PM
191,Evie Mcgruddy,d23,Barry,Tumai,,Maungakiekie,MANA,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,025.00","$1,025.00",Submitted,7/11/2024 10:29 PM,7/11/2024 10:29 PM,7/11/2024 10:29 PM
190,Evie Mcgruddy,d23,Annette,Sykes,,Waiariki,MANA,"$5,439.30","$5,439.30","$5,439.30",No,"$2,800.00",$0.00,$0.00,No,$0.00,$0.00,No,"$6,529.76","$6,529.76",Submitted,7/11/2024 10:25 PM,7/11/2024 10:25 PM,7/11/2024 10:25 PM
189,Evie Mcgruddy,d23,Sharon,Stevens,,Bay of Plenty,MANA,$750.00,$750.00,$750.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$450.00,$450.00,Submitted,7/11/2024 9:26 PM,7/11/2024 9:26 PM,7/11/2024 9:26 PM
188,Evie Mcgruddy,d23,Grant,Rogers,,Rotorua,MANA,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,7/11/2024 9:19 PM,7/11/2024 9:19 PM,7/11/2024 9:19 PM
187,Evie Mcgruddy,d23,Keriana,Reedy,,Taupō,MANA,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$3,394.78","$3,394.78",Submitted,7/11/2024 9:17 PM,7/11/2024 9:17 PM,7/11/2024 9:17 PM
186,Evie Mcgruddy,d23,Pene,Kereama,,Tāmaki Makaurau,MANA,"$10,806.25","$10,806.25","$10,806.25",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$9,635.10","$9,635.10",Submitted,7/11/2024 9:16 PM,7/11/2024 9:16 PM,7/11/2024 9:16 PM
185,Evie Mcgruddy,d23,Rod,Paul,,Napier,MANA,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,7/11/2024 8:56 PM,7/11/2024 8:56 PM,7/11/2024 8:56 PM
184,Evie Mcgruddy,d23,Lauaki James,Papali'i,,Māngere,MANA,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,000.00","$2,000.00",Submitted,7/11/2024 8:54 PM,7/11/2024 8:54 PM,7/11/2024 8:54 PM
183,Evie Mcgruddy,d23,Pat,O'Dea,,Epsom,MANA,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$34.00,$34.00,Submitted,7/11/2024 8:52 PM,7/11/2024 8:52 PM,7/11/2024 8:52 PM
182,Evie Mcgruddy,d23,John,Minto,,Manukau East,MANA,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$5,343.03","$5,343.03",Submitted,7/11/2024 8:50 PM,7/11/2024 8:50 PM,7/11/2024 8:50 PM
181,Evie Mcgruddy,d23,Tawhai,McClutchie,,Ikaroa-Rāwhiti,MANA,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$3,500.00","$3,500.00",Submitted,7/11/2024 8:49 PM,7/11/2024 8:49 PM,7/11/2024 8:49 PM
180,Evie Mcgruddy,d23,Val,Irwin,,East Coast,MANA,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$113.20,$113.20,Submitted,7/11/2024 8:47 PM,7/11/2024 8:47 PM,7/11/2024 8:47 PM
179,Evie Mcgruddy,d23,Ngawai,Herewini,,Northland,MANA,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,7/11/2024 8:46 PM,7/11/2024 8:46 PM,7/11/2024 8:46 PM
178,Evie Mcgruddy,d23,Hone Pani Tamati Waka Nene,Harawira,,Te Tai Tokerau,MANA,"$22,743.00","$22,743.00","$22,743.00",No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$21,116.89","$21,116.89",Submitted,7/11/2024 7:51 PM,7/11/2024 7:51 PM,7/11/2024 7:51 PM
177,Evie Mcgruddy,d23,Angeline,Greensill,,Hauraki-Waikato,MANA,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$10,913.32","$10,913.32",Submitted,7/11/2024 7:08 PM,7/11/2024 7:08 PM,7/11/2024 7:08 PM
176,Evie Mcgruddy,d23,Jayson,Gardiner,,Tauranga,MANA,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,7/11/2024 7:02 PM,7/11/2024 7:02 PM,7/11/2024 7:02 PM
175,Evie Mcgruddy,d23,Clinton,Dearlove,,Te Tai Tonga,MANA,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$2,004.45","$2,004.45",Submitted,7/11/2024 7:00 PM,7/11/2024 7:00 PM,7/11/2024 7:00 PM
174,Evie Mcgruddy,d23,Richard Shortland,Cooper,,Manurewa,MANA,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,7/11/2024 6:59 PM,7/11/2024 6:59 PM,7/11/2024 6:59 PM
173,Evie Mcgruddy,d23,Peter,Cleave,,Rangitīkei,MANA,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$80.00,$80.00,Submitted,7/11/2024 6:57 PM,7/11/2024 6:57 PM,7/11/2024 6:57 PM
172,Evie Mcgruddy,d23,Shane,Pleasance,,Invercargill,Libertarianz,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,6/11/2024 8:53 PM,6/11/2024 8:53 PM,6/11/2024 8:53 PM
171,Evie Mcgruddy,d23,Michael,Murphy,,North Shore,Libertarianz,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,"$1,542.60","$1,542.60",Submitted,6/11/2024 8:52 PM,6/11/2024 8:52 PM,6/11/2024 8:52 PM
170,Evie Mcgruddy,d23,Richard,McGrath,,Wairarapa,Libertarianz,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$353.05,$353.05,Submitted,6/11/2024 8:50 PM,6/11/2024 8:50 PM,6/11/2024 8:50 PM
169,Evie Mcgruddy,d23,Peter,Linton,,Northcote,Libertarianz,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,6/11/2024 8:48 PM,6/11/2024 8:48 PM,6/11/2024 8:48 PM
168,Evie Mcgruddy,d23,Helen,Hughes,,Whangārei,Libertarianz,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$129.50,$129.50,Submitted,6/11/2024 8:47 PM,6/11/2024 8:47 PM,6/11/2024 8:47 PM
167,Evie Mcgruddy,d23,Ian,Hayes,,Kaikōura,Libertarianz,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$0.00,$0.00,Submitted,6/11/2024 8:46 PM,6/11/2024 8:46 PM,6/11/2024 8:46 PM
166,Evie Mcgruddy,d23,Sean,Fitzpatrick,,Ōhāriu,Libertarianz,$0.00,$0.00,$0.00,No,$0.00,$0.00,$0.00,No,$0.00,$0.00,No,$20.00,$20.00,Submitted,6/11/2024 8:44 PM,6/11/2024 8:44 PM,6/11/2024 8:44 PM
